Step,MPC_Start_Time,Control_Time,Actual_Time_Interval,CONTROL_DT,Mission_Phase,Waypoint_Number,Telemetry_X_mm,Telemetry_Z_mm,Telemetry_Yaw_deg,Current_X,Current_Y,Current_Yaw,Current_VX,Current_VY,Current_Angular_Vel,Target_X,Target_Y,Target_Yaw,Target_VX,Target_VY,Target_Angular_Vel,Error_X,Error_Y,Error_Yaw,Error_VX,Error_VY,Error_Angular_Vel,MPC_Computation_Time,MPC_Status,MPC_Solver,MPC_Solver_Time_Limit,MPC_Solve_Time,MPC_Time_Limit_Exceeded,MPC_Fallback_Used,MPC_Objective,MPC_Iterations,MPC_Optimality_Gap,Command_Vector,Command_Hex,Command_Sent_Time,Total_Active_Thrusters,Thruster_Switches,Total_MPC_Loop_Time,Timing_Violation
174,10.4400,10.4400,0.0600,0.060,APPROACHING,0,830.16,876.47,42.95,0.83016,0.87647,0.74961,-0.04921,-0.05046,-0.15529,0.50000,0.50000,0.00000,0.00000,0.00000,0.00000,0.33016,0.37647,-0.74961,0.04921,0.05046,0.15529,0.0098,OPTIMAL,Gurobi,0.050,0.0039,False,False,8820.785,348,0.000,"[0, 1, 0, 1, 0, 1, 0, 1]",0x01010101,10.4400,4,3,0.0000,False
175,10.5000,10.5000,0.0600,0.060,APPROACHING,0,827.19,873.42,42.41,0.82719,0.87342,0.74026,-0.04989,-0.05089,-0.15132,0.50000,0.50000,0.00000,0.00000,0.00000,0.00000,0.32719,0.37342,-0.74026,0.04989,0.05089,0.15132,0.0084,OPTIMAL,Gurobi,0.050,0.0028,False,False,8676.481,259,0.010,"[0, 1, 0, 0, 0, 0, 0, 1]",0x01000001,10.5000,2,2,0.0000,False
176,10.5600,10.5600,0.0600,0.060,APPROACHING,0,824.17,870.34,41.89,0.82417,0.87034,0.73120,-0.05026,-0.05237,-0.14479,0.50000,0.50000,0.00000,0.00000,0.00000,0.00000,0.32417,0.37034,-0.73120,0.05026,0.05237,0.14479,0.0089,OPTIMAL,Gurobi,0.050,0.0037,False,False,8463.316,336,0.000,"[0, 1, 0, 1, 0, 1, 0, 1]",0x01010101,10.5600,4,2,0.0000,False
177,10.6200,10.6200,0.0600,0.060,APPROACHING,0,821.16,867.17,41.38,0.82116,0.86717,0.72226,-0.05008,-0.05351,-0.15009,0.50000,0.50000,0.00000,0.00000,0.00000,0.00000,0.32116,0.36717,-0.72226,0.05008,0.05351,0.15009,0.0076,OPTIMAL,Gurobi,0.050,0.0024,False,False,8288.625,250,0.010,"[0, 1, 0, 1, 0, 0, 0, 1]",0x01010001,10.6200,3,1,0.0000,False
178,10.6800,10.6800,0.0600,0.060,APPROACHING,0,818.15,863.92,40.87,0.81815,0.86392,0.71323,-0.05035,-0.05451,-0.15454,0.50000,0.50000,0.00000,0.00000,0.00000,0.00000,0.31815,0.36392,-0.71323,0.05035,0.05451,0.15454,0.0078,OPTIMAL,Gurobi,0.050,0.0028,False,False,8141.141,312,0.010,"[0, 0, 0, 0, 0, 0, 0, 0]",0x00000000,10.6800,0,3,0.0000,False
179,10.7400,10.7400,0.0600,0.060,APPROACHING,0,815.14,860.66,40.35,0.81514,0.86066,0.70427,-0.05000,-0.05413,-0.14678,0.50000,0.50000,0.00000,0.00000,0.00000,0.00000,0.31514,0.36066,-0.70427,0.05000,0.05413,0.14678,0.0088,OPTIMAL,Gurobi,0.050,0.0038,False,False,7916.044,338,0.000,"[0, 1, 0, 1, 0, 1, 0, 1]",0x01010101,10.7400,4,4,0.0000,False
180,10.8000,10.8000,0.0600,0.060,APPROACHING,0,812.14,857.42,39.86,0.81214,0.85742,0.69572,-0.04967,-0.05352,-0.13943,0.50000,0.50000,0.00000,0.00000,0.00000,0.00000,0.31214,0.35742,-0.69572,0.04967,0.05352,0.13943,0.0075,OPTIMAL,Gurobi,0.050,0.0025,False,False,7753.787,255,0.010,"[0, 1, 0, 0, 0, 0, 0, 1]",0x01000001,10.8000,2,2,0.0000,False
181,10.8600,10.8600,0.0600,0.060,APPROACHING,0,809.17,854.21,39.41,0.80917,0.85421,0.68778,-0.04950,-0.05367,-0.12919,0.50000,0.50000,0.00000,0.00000,0.00000,0.00000,0.30917,0.35421,-0.68778,0.04950,0.05367,0.12919,0.0110,OPTIMAL,Gurobi,0.050,0.0053,False,False,7581.961,335,0.000,"[0, 1, 0, 1, 0, 1, 0, 1]",0x01010101,10.8600,4,2,0.0000,False
182,10.9200,10.9200,0.0600,0.060,APPROACHING,0,806.20,850.94,38.95,0.80620,0.85094,0.67973,-0.04960,-0.05525,-0.13781,0.50000,0.50000,0.00000,0.00000,0.00000,0.00000,0.30620,0.35094,-0.67973,0.04960,0.05525,0.13781,0.0080,OPTIMAL,Gurobi,0.050,0.0025,False,False,7382.915,253,0.010,"[0, 1, 0, 1, 0, 1, 0, 1]",0x01010101,10.9200,4,0,0.0000,False
183,10.9800,10.9800,0.0600,0.060,APPROACHING,0,803.23,847.59,38.46,0.80323,0.84759,0.67121,-0.04945,-0.05607,-0.14763,0.50000,0.50000,0.00000,0.00000,0.00000,0.00000,0.30323,0.34759,-0.67121,0.04945,0.05607,0.14763,0.0080,OPTIMAL,Gurobi,0.050,0.0026,False,False,7246.504,279,0.010,"[0, 0, 0, 0, 0, 0, 0, 0]",0x00000000,10.9800,0,4,0.0000,False
184,11.0400,11.0400,0.0600,0.060,APPROACHING,0,800.27,844.23,37.95,0.80027,0.84423,0.66231,-0.04941,-0.05581,-0.14584,0.50000,0.50000,0.00000,0.00000,0.00000,0.00000,0.30027,0.34423,-0.66231,0.04941,0.05581,0.14584,0.0105,OPTIMAL,Gurobi,0.050,0.0050,False,False,7023.616,352,0.000,"[0, 1, 0, 1, 0, 1, 0, 1]",0x01010101,11.0400,4,4,0.0000,False
185,11.1000,11.1000,0.0600,0.060,APPROACHING,0,797.31,840.88,37.45,0.79731,0.84088,0.65368,-0.04915,-0.05594,-0.14029,0.50000,0.50000,0.00000,0.00000,0.00000,0.00000,0.29731,0.34088,-0.65368,0.04915,0.05594,0.14029,0.0076,OPTIMAL,Gurobi,0.050,0.0026,False,False,6892.369,271,0.010,"[0, 0, 0, 0, 0, 0, 0, 0]",0x00000000,11.1000,0,4,0.0000,False
186,11.1600,11.1600,0.0600,0.060,APPROACHING,0,794.36,837.53,36.98,0.79436,0.83753,0.64548,-0.04903,-0.05597,-0.13023,0.50000,0.50000,0.00000,0.00000,0.00000,0.00000,0.29436,0.33753,-0.64548,0.04903,0.05597,0.13023,0.0096,OPTIMAL,Gurobi,0.050,0.0038,False,False,6731.892,324,0.000,"[0, 1, 0, 1, 0, 1, 0, 1]",0x01010101,11.1600,4,4,0.0000,False
187,11.2200,11.2200,0.0600,0.060,APPROACHING,0,791.43,834.17,36.54,0.79143,0.83417,0.63783,-0.04830,-0.05583,-0.12336,0.50000,0.50000,0.00000,0.00000,0.00000,0.00000,0.29143,0.33417,-0.63783,0.04830,0.05583,0.12336,0.0218,OPTIMAL,Gurobi,0.050,0.0055,False,False,6625.667,267,0.010,"[0, 0, 0, 1, 0, 0, 0, 1]",0x00010001,11.2200,2,2,0.0000,False
188,11.2800,11.2800,0.0600,0.060,APPROACHING,0,788.55,830.82,36.15,0.78855,0.83082,0.63099,-0.04800,-0.05593,-0.11054,0.50000,0.50000,0.00000,0.00000,0.00000,0.00000,0.28855,0.33082,-0.63099,0.04800,0.05593,0.11054,0.0091,OPTIMAL,Gurobi,0.050,0.0034,False,False,6459.322,304,0.000,"[0, 1, 0, 1, 0, 1, 0, 1]",0x01010101,11.2800,4,2,0.0000,False
189,11.3400,11.3400,0.0600,0.060,APPROACHING,0,785.68,827.46,35.76,0.78568,0.82746,0.62421,-0.04785,-0.05595,-0.11471,0.50000,0.50000,0.00000,0.00000,0.00000,0.00000,0.28568,0.32746,-0.62421,0.04785,0.05595,0.11471,0.0075,OPTIMAL,Gurobi,0.050,0.0024,False,False,6333.076,228,0.010,"[0, 1, 0, 1, 0, 1, 0, 1]",0x01010101,11.3400,4,0,0.0000,False
190,11.4000,11.4000,0.0600,0.060,APPROACHING,0,782.84,824.11,35.34,0.78284,0.82411,0.61687,-0.04705,-0.05569,-0.12992,0.50000,0.50000,0.00000,0.00000,0.00000,0.00000,0.28284,0.32411,-0.61687,0.04705,0.05569,0.12992,0.0091,OPTIMAL,Gurobi,0.050,0.0037,False,False,6186.897,267,0.010,"[0, 0, 0, 0, 0, 0, 0, 0]",0x00000000,11.4000,0,4,0.0000,False
191,11.4600,11.4600,0.0600,0.060,APPROACHING,0,780.01,820.76,34.89,0.78001,0.82076,0.60892,-0.04723,-0.05518,-0.13432,0.50000,0.50000,0.00000,0.00000,0.00000,0.00000,0.28001,0.32076,-0.60892,0.04723,0.05518,0.13432,0.0078,OPTIMAL,Gurobi,0.050,0.0027,False,False,6044.596,293,0.010,"[0, 0, 0, 0, 0, 0, 0, 0]",0x00000000,11.4600,0,0,0.0000,False
192,11.5200,11.5200,0.0600,0.060,APPROACHING,0,777.17,817.47,34.44,0.77717,0.81747,0.60110,-0.04740,-0.05445,-0.12993,0.50000,0.50000,0.00000,0.00000,0.00000,0.00000,0.27717,0.31747,-0.60110,0.04740,0.05445,0.12993,0.0085,OPTIMAL,Gurobi,0.050,0.0035,False,False,5862.044,305,0.000,"[0, 1, 0, 1, 0, 1, 0, 1]",0x01010101,11.5200,4,4,0.0000,False
193,11.5800,11.5800,0.0600,0.060,APPROACHING,0,774.33,814.21,33.99,0.77433,0.81421,0.59325,-0.04709,-0.05409,-0.12496,0.50000,0.50000,0.00000,0.00000,0.00000,0.00000,0.27433,0.31421,-0.59325,0.04709,0.05409,0.12496,0.0076,OPTIMAL,Gurobi,0.050,0.0025,False,False,5733.709,240,0.010,"[0, 0, 0, 0, 0, 0, 0, 0]",0x00000000,11.5800,0,4,0.0000,False
194,11.6400,11.6400,0.0600,0.060,APPROACHING,0,771.52,810.98,33.58,0.77152,0.81098,0.58603,-0.04666,-0.05346,-0.11565,0.50000,0.50000,0.00000,0.00000,0.00000,0.00000,0.27152,0.31098,-0.58603,0.04666,0.05346,0.11565,0.0089,OPTIMAL,Gurobi,0.050,0.0029,False,False,5652.235,280,0.010,"[0, 0, 0, 0, 0, 0, 0, 0]",0x00000000,11.6400,0,0,0.0000,False
195,11.7000,11.7000,0.0600,0.060,APPROACHING,0,768.72,807.78,33.19,0.76872,0.80778,0.57925,-0.04663,-0.05353,-0.11404,0.50000,0.50000,0.00000,0.00000,0.00000,0.00000,0.26872,0.30778,-0.57925,0.04663,0.05353,0.11404,0.0095,OPTIMAL,Gurobi,0.050,0.0037,False,False,5486.152,280,0.000,"[0, 1, 0, 1, 0, 1, 0, 1]",0x01010101,11.7000,4,4,0.0000,False
196,11.7600,11.7600,0.0600,0.060,APPROACHING,0,765.92,804.58,32.80,0.76592,0.80458,0.57254,-0.04670,-0.05339,-0.10673,0.50000,0.50000,0.00000,0.00000,0.00000,0.00000,0.26592,0.30458,-0.57254,0.04670,0.05339,0.10673,0.0082,OPTIMAL,Gurobi,0.050,0.0031,False,False,5379.173,221,0.010,"[0, 0, 0, 1, 0, 1, 0, 1]",0x00010101,11.7600,3,1,0.0000,False
197,11.8200,11.8200,0.0600,0.060,APPROACHING,0,763.11,801.38,32.45,0.76311,0.80138,0.56633,-0.04669,-0.05304,-0.10566,0.50000,0.50000,0.00000,0.00000,0.00000,0.00000,0.26311,0.30138,-0.56633,0.04669,0.05304,0.10566,0.0096,OPTIMAL,Gurobi,0.050,0.0037,False,False,5227.453,279,0.000,"[0, 1, 0, 1, 0, 1, 0, 1]",0x01010101,11.8200,4,1,0.0000,False
198,11.8800,11.8800,0.0600,0.060,APPROACHING,0,760.36,798.21,32.06,0.76036,0.79821,0.55947,-0.04534,-0.05264,-0.12138,0.50000,0.50000,0.00000,0.00000,0.00000,0.00000,0.26036,0.29821,-0.55947,0.04534,0.05264,0.12138,0.0075,OPTIMAL,Gurobi,0.050,0.0025,False,False,5109.905,235,0.009,"[0, 0, 0, 1, 0, 1, 0, 1]",0x00010101,11.8800,3,1,0.0000,False
199,11.9400,11.9400,0.0600,0.060,APPROACHING,0,757.67,795.06,31.61,0.75767,0.79506,0.55167,-0.04449,-0.05224,-0.13626,0.50000,0.50000,0.00000,0.00000,0.00000,0.00000,0.25767,0.29506,-0.55167,0.04449,0.05224,0.13626,0.0084,OPTIMAL,Gurobi,0.050,0.0027,False,False,4967.675,246,0.009,"[0, 0, 0, 0, 0, 0, 0, 0]",0x00000000,11.9400,0,3,0.0000,False
200,12.0000,12.0000,0.0600,0.060,APPROACHING,0,755.01,791.92,31.15,0.75501,0.79192,0.54371,-0.04383,-0.05247,-0.12763,0.50000,0.50000,0.00000,0.00000,0.00000,0.00000,0.25501,0.29192,-0.54371,0.04383,0.05247,0.12763,0.0116,OPTIMAL,Gurobi,0.050,0.0042,False,False,4849.811,313,0.000,"[0, 1, 0, 1, 0, 1, 0, 1]",0x01010101,12.0000,4,4,0.0000,False
201,12.0600,12.0600,0.0600,0.060,APPROACHING,0,752.38,788.78,30.72,0.75238,0.78878,0.53615,-0.04389,-0.05231,-0.12885,0.50000,0.50000,0.00000,0.00000,0.00000,0.00000,0.25238,0.28878,-0.53615,0.04389,0.05231,0.12885,0.0075,OPTIMAL,Gurobi,0.050,0.0025,False,False,4727.064,235,0.009,"[0, 0, 0, 0, 0, 0, 0, 0]",0x00000000,12.0600,0,4,0.0000,False
202,12.1200,12.1200,0.0600,0.060,APPROACHING,0,749.75,785.62,30.30,0.74975,0.78562,0.52887,-0.04385,-0.05267,-0.11574,0.50000,0.50000,0.00000,0.00000,0.00000,0.00000,0.24975,0.28562,-0.52887,0.04385,0.05267,0.11574,0.0090,OPTIMAL,Gurobi,0.050,0.0039,False,False,4602.613,292,0.000,"[0, 1, 0, 1, 0, 1, 0, 1]",0x01010101,12.1200,4,4,0.0000,False
203,12.1800,12.1800,0.0600,0.060,APPROACHING,0,747.14,782.45,29.92,0.74714,0.78245,0.52216,-0.04357,-0.05291,-0.10670,0.50000,0.50000,0.00000,0.00000,0.00000,0.00000,0.24714,0.28245,-0.52216,0.04357,0.05291,0.10670,0.0193,OPTIMAL,Gurobi,0.050,0.0053,False,False,4532.252,235,0.010,"[0, 0, 0, 0, 0, 0, 0, 0]",0x00000000,12.1800,0,4,0.0000,False
204,12.2400,12.2400,0.0600,0.060,APPROACHING,0,744.53,779.28,29.56,0.74453,0.77928,0.51590,-0.04350,-0.05284,-0.10028,0.50000,0.50000,0.00000,0.00000,0.00000,0.00000,0.24453,0.27928,-0.51590,0.04350,0.05284,0.10028,0.0193,OPTIMAL,Gurobi,0.050,0.0064,False,False,4389.767,274,0.000,"[0, 1, 0, 1, 0, 1, 0, 1]",0x01010101,12.2400,4,4,0.0000,False
205,12.3000,12.3000,0.0600,0.060,APPROACHING,0,741.94,776.11,29.23,0.74194,0.77611,0.51020,-0.04297,-0.05287,-0.08714,0.50000,0.50000,0.00000,0.00000,0.00000,0.00000,0.24194,0.27611,-0.51020,0.04297,0.05287,0.08714,0.0080,OPTIMAL,Gurobi,0.050,0.0027,False,False,4351.467,285,0.010,"[0, 0, 0, 1, 0, 1, 0, 0]",0x00010100,12.3000,2,2,0.0000,False
206,12.3600,12.3600,0.0600,0.060,APPROACHING,0,739.38,772.96,28.92,0.73938,0.77296,0.50480,-0.04257,-0.05198,-0.09378,0.50000,0.50000,0.00000,0.00000,0.00000,0.00000,0.23938,0.27296,-0.50480,0.04257,0.05198,0.09378,0.0099,OPTIMAL,Gurobi,0.050,0.0041,False,False,4222.126,267,0.000,"[0, 1, 0, 1, 0, 1, 0, 1]",0x01010101,12.3600,4,2,0.0000,False
207,12.4200,12.4200,0.0600,0.060,APPROACHING,0,736.86,769.88,28.58,0.73686,0.76988,0.49890,-0.04135,-0.05052,-0.10699,0.50000,0.50000,0.00000,0.00000,0.00000,0.00000,0.23686,0.26988,-0.49890,0.04135,0.05052,0.10699,0.0121,OPTIMAL,Gurobi,0.050,0.0058,False,False,4106.036,226,0.010,"[0, 0, 0, 1, 0, 1, 0, 0]",0x00010100,12.4200,2,2,0.0000,False
208,12.4800,12.4800,0.0600,0.060,APPROACHING,0,734.39,766.89,28.21,0.73439,0.76689,0.49228,-0.04068,-0.04920,-0.11547,0.50000,0.50000,0.00000,0.00000,0.00000,0.00000,0.23439,0.26689,-0.49228,0.04068,0.04920,0.11547,0.0076,OPTIMAL,Gurobi,0.050,0.0026,False,False,4028.851,247,0.009,"[0, 0, 0, 0, 0, 0, 0, 0]",0x00000000,12.4800,0,2,0.0000,False
209,12.5400,12.5400,0.0600,0.060,APPROACHING,0,731.95,763.94,27.81,0.73195,0.76394,0.48541,-0.04053,-0.04910,-0.11369,0.50000,0.50000,0.00000,0.00000,0.00000,0.00000,0.23195,0.26394,-0.48541,0.04053,0.04910,0.11369,0.0108,OPTIMAL,Gurobi,0.050,0.0034,False,False,3924.074,261,0.010,"[0, 0, 0, 0, 1, 0, 0, 0]",0x00001000,12.5400,1,1,0.0000,False
210,12.6000,12.6000,0.0600,0.060,APPROACHING,0,729.53,761.01,27.40,0.72953,0.76101,0.47830,-0.04012,-0.04870,-0.11567,0.50000,0.50000,0.00000,0.00000,0.00000,0.00000,0.22953,0.26101,-0.47830,0.04012,0.04870,0.11567,0.0096,OPTIMAL,Gurobi,0.050,0.0028,False,False,3830.101,249,0.010,"[0, 0, 1, 0, 1, 0, 0, 0]",0x00101000,12.6000,2,1,0.0000,False
211,12.6600,12.6600,0.0600,0.060,APPROACHING,0,727.13,758.10,27.01,0.72713,0.75810,0.47149,-0.03968,-0.04831,-0.10752,0.50000,0.50000,0.00000,0.00000,0.00000,0.00000,0.22713,0.25810,-0.47149,0.03968,0.04831,0.10752,0.0113,OPTIMAL,Gurobi,0.050,0.0039,False,False,3704.436,278,0.000,"[0, 1, 0, 1, 0, 0, 0, 1]",0x01010001,12.6600,3,5,0.0000,False
212,12.7200,12.7200,0.0600,0.060,APPROACHING,0,724.75,755.21,26.65,0.72475,0.75521,0.46519,-0.03949,-0.04732,-0.10389,0.50000,0.50000,0.00000,0.00000,0.00000,0.00000,0.22475,0.25521,-0.46519,0.03949,0.04732,0.10389,0.0083,OPTIMAL,Gurobi,0.050,0.0027,False,False,3628.516,233,0.009,"[0, 0, 0, 0, 0, 0, 0, 0]",0x00000000,12.7200,0,3,0.0000,False
213,12.7800,12.7800,0.0600,0.060,APPROACHING,0,722.38,752.39,26.31,0.72238,0.75239,0.45915,-0.03955,-0.04723,-0.09790,0.50000,0.50000,0.00000,0.00000,0.00000,0.00000,0.22238,0.25239,-0.45915,0.03955,0.04723,0.09790,0.0082,OPTIMAL,Gurobi,0.050,0.0030,False,False,3565.708,254,0.010,"[0, 0, 0, 0, 0, 0, 0, 0]",0x00000000,12.7800,0,0,0.0000,False
214,12.8400,12.8400,0.0600,0.060,APPROACHING,0,720.01,749.55,25.97,0.72001,0.74955,0.45331,-0.03969,-0.04702,-0.09414,0.50000,0.50000,0.00000,0.00000,0.00000,0.00000,0.22001,0.24955,-0.45331,0.03969,0.04702,0.09414,0.0249,OPTIMAL,Gurobi,0.050,0.0088,False,False,3436.536,258,0.000,"[0, 1, 0, 1, 0, 1, 0, 1]",0x01010101,12.8400,4,4,0.0000,False
215,12.9000,12.9000,0.0600,0.060,APPROACHING,0,717.63,746.74,25.66,0.71763,0.74674,0.44777,-0.03979,-0.04655,-0.08959,0.50000,0.50000,0.00000,0.00000,0.00000,0.00000,0.21763,0.24674,-0.44777,0.03979,0.04655,0.08959,0.0086,OPTIMAL,Gurobi,0.050,0.0029,False,False,3402.743,251,0.010,"[0, 0, 0, 0, 0, 0, 0, 0]",0x00000000,12.9000,0,4,0.0000,False
216,12.9600,12.9600,0.0600,0.060,APPROACHING,0,715.23,743.94,25.35,0.71523,0.74394,0.44247,-0.04006,-0.04673,-0.08503,0.50000,0.50000,0.00000,0.00000,0.00000,0.00000,0.21523,0.24394,-0.44247,0.04006,0.04673,0.08503,0.0100,OPTIMAL,Gurobi,0.050,0.0041,False,False,3289.310,278,0.000,"[0, 1, 0, 1, 0, 1, 0, 1]",0x01010101,12.9600,4,4,0.0000,False
217,13.0200,13.0200,0.0600,0.060,APPROACHING,0,712.84,741.16,25.08,0.71284,0.74116,0.43767,-0.03975,-0.04638,-0.07293,0.50000,0.50000,0.00000,0.00000,0.00000,0.00000,0.21284,0.24116,-0.43767,0.03975,0.04638,0.07293,0.0120,OPTIMAL,Gurobi,0.050,0.0040,False,False,3245.560,264,0.010,"[0, 0, 0, 0, 0, 1, 0, 0]",0x00000100,13.0200,1,3,0.0000,False
218,13.0800,13.0800,0.0600,0.060,APPROACHING,0,710.47,738.38,24.80,0.71047,0.73838,0.43291,-0.03903,-0.04640,-0.08280,0.50000,0.50000,0.00000,0.00000,0.00000,0.00000,0.21047,0.23838,-0.43291,0.03903,0.04640,0.08280,0.0124,OPTIMAL,Gurobi,0.050,0.0054,False,False,3146.910,274,0.000,"[0, 1, 0, 1, 0, 1, 0, 1]",0x01010101,13.0800,4,3,0.0000,False
219,13.1400,13.1400,0.0600,0.060,APPROACHING,0,708.18,735.60,24.51,0.70818,0.73560,0.42776,-0.03769,-0.04621,-0.08379,0.50000,0.50000,0.00000,0.00000,0.00000,0.00000,0.20818,0.23560,-0.42776,0.03769,0.04621,0.08379,0.0078,OPTIMAL,Gurobi,0.050,0.0026,False,False,3094.920,250,0.010,"[0, 0, 0, 0, 0, 0, 0, 0]",0x00000000,13.1400,0,4,0.0000,False
220,13.2000,13.2000,0.0600,0.060,APPROACHING,0,705.92,732.83,24.22,0.70592,0.73283,0.42279,-0.03750,-0.04612,-0.08131,0.50000,0.50000,0.00000,0.00000,0.00000,0.00000,0.20592,0.23283,-0.42279,0.03750,0.04612,0.08131,0.0098,OPTIMAL,Gurobi,0.050,0.0046,False,False,3001.180,258,0.000,"[0, 1, 0, 1, 0, 1, 0, 1]",0x01010101,13.2000,4,4,0.0000,False
221,13.2600,13.2600,0.0600,0.060,APPROACHING,0,703.69,730.08,23.94,0.70369,0.73008,0.41788,-0.03708,-0.04551,-0.08207,0.50000,0.50000,0.00000,0.00000,0.00000,0.00000,0.20369,0.23008,-0.41788,0.03708,0.04551,0.08207,0.0254,OPTIMAL,Gurobi,0.050,0.0086,False,False,2957.302,229,0.009,"[0, 0, 0, 0, 0, 0, 0, 0]",0x00000000,13.2600,0,4,0.0000,False
222,13.3200,13.3200,0.0600,0.060,APPROACHING,0,701.47,727.35,23.66,0.70147,0.72735,0.41291,-0.03706,-0.04544,-0.08481,0.50000,0.50000,0.00000,0.00000,0.00000,0.00000,0.20147,0.22735,-0.41291,0.03706,0.04544,0.08481,0.0080,OPTIMAL,Gurobi,0.050,0.0027,False,False,2888.256,206,0.010,"[0, 0, 0, 0, 0, 0, 0, 0]",0x00000000,13.3200,0,0,0.0000,False
223,13.3800,13.3800,0.0600,0.060,APPROACHING,0,699.22,724.62,23.37,0.69922,0.72462,0.40795,-0.03773,-0.04535,-0.07876,0.50000,0.50000,0.00000,0.00000,0.00000,0.00000,0.19922,0.22462,-0.40795,0.03773,0.04535,0.07876,0.0238,OPTIMAL,Gurobi,0.050,0.0107,False,False,2806.078,258,0.000,"[0, 1, 0, 1, 0, 1, 0, 1]",0x01010101,13.3800,4,4,0.0000,False
224,13.4400,13.4400,0.0600,0.060,APPROACHING,0,696.97,721.90,23.11,0.69697,0.72190,0.40330,-0.03746,-0.04540,-0.07742,0.50000,0.50000,0.00000,0.00000,0.00000,0.00000,0.19697,0.22190,-0.40330,0.03746,0.04540,0.07742,0.0077,OPTIMAL,Gurobi,0.050,0.0026,False,False,2746.658,237,0.010,"[0, 0, 0, 0, 0, 1, 0, 0]",0x00000100,13.4400,1,3,0.0000,False
225,13.5000,13.5000,0.0600,0.060,APPROACHING,0,694.73,719.18,22.84,0.69473,0.71918,0.39867,-0.03683,-0.04496,-0.07875,0.50000,0.50000,0.00000,0.00000,0.00000,0.00000,0.19473,0.21918,-0.39867,0.03683,0.04496,0.07875,0.0085,OPTIMAL,Gurobi,0.050,0.0032,False,False,2687.452,248,0.010,"[0, 0, 0, 0, 0, 0, 0, 0]",0x00000000,13.5000,0,1,0.0000,False
226,13.5600,13.5600,0.0600,0.060,APPROACHING,0,692.52,716.49,22.58,0.69252,0.71649,0.39414,-0.03668,-0.04454,-0.07320,0.50000,0.50000,0.00000,0.00000,0.00000,0.00000,0.19252,0.21649,-0.39414,0.03668,0.04454,0.07320,0.0148,OPTIMAL,Gurobi,0.050,0.0074,False,False,2611.292,258,0.000,"[0, 1, 0, 1, 0, 1, 0, 1]",0x01010101,13.5600,4,4,0.0000,False
227,13.6200,13.6200,0.0600,0.060,APPROACHING,0,690.32,713.83,22.32,0.69032,0.71383,0.38962,-0.03652,-0.04449,-0.08063,0.50000,0.50000,0.00000,0.00000,0.00000,0.00000,0.19032,0.21383,-0.38962,0.03652,0.04449,0.08063,0.0089,OPTIMAL,Gurobi,0.050,0.0027,False,False,2560.105,205,0.010,"[0, 0, 0, 0, 0, 0, 0, 0]",0x00000000,13.6200,0,4,0.0000,False
228,13.6800,13.6800,0.0600,0.060,APPROACHING,0,688.13,711.16,22.04,0.68813,0.71116,0.38470,-0.03647,-0.04434,-0.07870,0.50000,0.50000,0.00000,0.00000,0.00000,0.00000,0.18813,0.21116,-0.38470,0.03647,0.04434,0.07870,0.0147,OPTIMAL,Gurobi,0.050,0.0035,False,False,2503.167,237,0.010,"[0, 0, 0, 0, 0, 0, 0, 0]",0x00000000,13.6800,0,0,0.0000,False
229,13.7400,13.7400,0.0600,0.060,APPROACHING,0,685.94,708.51,21.77,0.68594,0.70851,0.37997,-0.03630,-0.04418,-0.07639,0.50000,0.50000,0.00000,0.00000,0.00000,0.00000,0.18594,0.20851,-0.37997,0.03630,0.04418,0.07639,0.0152,OPTIMAL,Gurobi,0.050,0.0086,False,False,2420.789,268,0.000,"[0, 1, 0, 1, 0, 1, 0, 1]",0x01010101,13.7400,4,4,0.0000,False
230,13.8000,13.8000,0.0600,0.060,APPROACHING,0,683.78,705.87,21.50,0.68378,0.70587,0.37530,-0.03591,-0.04391,-0.08020,0.50000,0.50000,0.00000,0.00000,0.00000,0.00000,0.18378,0.20587,-0.37530,0.03591,0.04391,0.08020,0.0122,OPTIMAL,Gurobi,0.050,0.0036,False,False,2349.290,194,0.009,"[0, 0, 0, 0, 0, 0, 0, 0]",0x00000000,13.8000,0,4,0.0000,False
231,13.8600,13.8600,0.0600,0.060,APPROACHING,0,681.65,703.23,21.24,0.68165,0.70323,0.37070,-0.03512,-0.04354,-0.07263,0.50000,0.50000,0.00000,0.00000,0.00000,0.00000,0.18165,0.20323,-0.37070,0.03512,0.04354,0.07263,0.0165,OPTIMAL,Gurobi,0.050,0.0074,False,False,2309.567,264,0.000,"[0, 1, 0, 1, 0, 1, 0, 1]",0x01010101,13.8600,4,4,0.0000,False
232,13.9200,13.9200,0.0600,0.060,APPROACHING,0,679.55,700.62,21.01,0.67955,0.70062,0.36668,-0.03487,-0.04340,-0.06200,0.50000,0.50000,0.00000,0.00000,0.00000,0.00000,0.17955,0.20062,-0.36668,0.03487,0.04340,0.06200,0.0208,OPTIMAL,Gurobi,0.050,0.0080,False,False,2273.771,240,0.000,"[0, 1, 0, 1, 0, 1, 0, 1]",0x01010101,13.9200,4,0,0.0000,False
