Step,MPC_Start_Time,Control_Time,Actual_Time_Interval,CONTROL_DT,Mission_Phase,Waypoint_Number,Telemetry_X_mm,Telemetry_Z_mm,Telemetry_Yaw_deg,Current_X,Current_Y,Current_Yaw,Current_VX,Current_VY,Current_Angular_Vel,Target_X,Target_Y,Target_Yaw,Target_VX,Target_VY,Target_Angular_Vel,Error_X,Error_Y,Error_Yaw,Error_VX,Error_VY,Error_Angular_Vel,MPC_Computation_Time,MPC_Status,MPC_Solver,MPC_Solver_Time_Limit,MPC_Solve_Time,MPC_Time_Limit_Exceeded,MPC_Fallback_Used,MPC_Objective,MPC_Iterations,MPC_Optimality_Gap,Command_Vector,Command_Hex,Command_Sent_Time,Total_Active_Thrusters,Thruster_Switches,Total_MPC_Loop_Time,Timing_Violation
176,10.5600,10.5600,0.0600,0.060,APPROACHING,0,207.10,123.90,-0.46,0.20710,0.12390,-0.00805,-0.04825,-0.02843,-0.02837,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.20710,0.12390,0.00805,0.04825,0.02843,0.02837,0.0100,OPTIMAL,Gurobi,0.050,0.0038,False,False,623.720,179,0.000,"[1, 0, 1, 0, 0, 0, 1, 0]",0x10100010,10.5600,3,0,0.0000,False
177,10.6200,10.6200,0.0600,0.060,APPROACHING,0,204.18,122.17,-0.54,0.20418,0.12217,-0.00942,-0.04923,-0.02924,-0.01972,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.20418,0.12217,0.00942,0.04923,0.02924,0.01972,0.0096,OPTIMAL,Gurobi,0.050,0.0037,False,False,605.434,166,0.000,"[1, 0, 1, 0, 0, 0, 1, 0]",0x10100010,10.6200,3,0,0.0000,False
178,10.6800,10.6800,0.0600,0.060,APPROACHING,0,201.20,120.42,-0.57,0.20120,0.12042,-0.00994,-0.04975,-0.02903,-0.00420,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.20120,0.12042,0.00994,0.04975,0.02903,0.00420,0.0092,OPTIMAL,Gurobi,0.050,0.0029,False,False,581.735,137,0.000,"[0, 0, 0, 0, 0, 0, 0, 0]",0x00000000,10.6800,0,3,0.0000,False
179,10.7400,10.7400,0.0600,0.060,APPROACHING,0,198.23,118.70,-0.60,0.19823,0.11870,-0.01045,-0.04950,-0.02844,-0.01200,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.19823,0.11870,0.01045,0.04950,0.02844,0.01200,0.0097,OPTIMAL,Gurobi,0.050,0.0038,False,False,568.408,154,0.000,"[1, 0, 0, 0, 0, 0, 1, 0]",0x10000010,10.7400,2,2,0.0000,False
180,10.8000,10.8000,0.0600,0.060,APPROACHING,0,195.28,117.01,-0.66,0.19528,0.11701,-0.01144,-0.04899,-0.02821,-0.01476,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.19528,0.11701,0.01144,0.04899,0.02821,0.01476,0.0097,OPTIMAL,Gurobi,0.050,0.0037,False,False,552.925,155,0.000,"[1, 0, 0, 0, 0, 0, 1, 0]",0x10000010,10.8000,2,0,0.0000,False
181,10.8600,10.8600,0.0600,0.060,APPROACHING,0,192.35,115.32,-0.71,0.19235,0.11532,-0.01240,-0.04918,-0.02850,-0.01698,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.19235,0.11532,0.01240,0.04918,0.02850,0.01698,0.0097,OPTIMAL,Gurobi,0.050,0.0037,False,False,536.453,165,0.001,"[1, 0, 0, 0, 0, 0, 1, 0]",0x10000010,10.8600,2,0,0.0000,False
182,10.9200,10.9200,0.0600,0.060,APPROACHING,0,189.35,113.58,-0.77,0.18935,0.11358,-0.01341,-0.05023,-0.02929,-0.01432,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.18935,0.11358,0.01341,0.05023,0.02929,0.01432,0.0098,OPTIMAL,Gurobi,0.050,0.0038,False,False,517.878,156,0.000,"[1, 0, 0, 0, 0, 0, 1, 0]",0x10000010,10.9200,2,0,0.0000,False
183,10.9800,10.9800,0.0600,0.060,APPROACHING,0,186.31,111.79,-0.82,0.18631,0.11179,-0.01429,-0.05100,-0.03048,-0.01475,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.18631,0.11179,0.01429,0.05100,0.03048,0.01475,0.0096,OPTIMAL,Gurobi,0.050,0.0035,False,False,501.732,149,0.001,"[0, 0, 0, 0, 0, 0, 1, 0]",0x00000010,10.9800,1,1,0.0000,False
184,11.0400,11.0400,0.0600,0.060,APPROACHING,0,183.27,109.92,-0.87,0.18327,0.10992,-0.01511,-0.05051,-0.03188,-0.01638,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.18327,0.10992,0.01511,0.05051,0.03188,0.01638,0.0096,OPTIMAL,Gurobi,0.050,0.0036,False,False,487.106,147,0.000,"[1, 0, 0, 0, 1, 0, 1, 0]",0x10001010,11.0400,3,2,0.0000,False
185,11.1000,11.1000,0.0600,0.060,APPROACHING,0,180.24,107.97,-0.90,0.18024,0.10797,-0.01579,-0.05070,-0.03305,-0.00981,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.18024,0.10797,0.01579,0.05070,0.03305,0.00981,0.0089,OPTIMAL,Gurobi,0.050,0.0029,False,False,466.972,144,0.000,"[0, 0, 0, 0, 1, 0, 0, 0]",0x00001000,11.1000,1,2,0.0000,False
186,11.1600,11.1600,0.0600,0.060,APPROACHING,0,177.22,106.00,-0.95,0.17722,0.10600,-0.01656,-0.04948,-0.03256,-0.02056,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.17722,0.10600,0.01656,0.04948,0.03256,0.02056,0.0098,OPTIMAL,Gurobi,0.050,0.0037,False,False,456.815,153,0.001,"[1, 0, 1, 0, 1, 0, 0, 0]",0x10101000,11.1600,3,2,0.0000,False
187,11.2200,11.2200,0.0600,0.060,APPROACHING,0,174.30,104.04,-1.02,0.17430,0.10404,-0.01774,-0.04819,-0.03279,-0.01929,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.17430,0.10404,0.01774,0.04819,0.03279,0.01929,0.0096,OPTIMAL,Gurobi,0.050,0.0036,False,False,441.132,156,0.000,"[1, 0, 1, 0, 1, 0, 0, 0]",0x10101000,11.2200,3,0,0.0000,False
188,11.2800,11.2800,0.0600,0.060,APPROACHING,0,171.44,102.09,-1.07,0.17144,0.10209,-0.01874,-0.04751,-0.03216,-0.00817,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.17144,0.10209,0.01874,0.04751,0.03216,0.00817,0.0094,OPTIMAL,Gurobi,0.050,0.0035,False,False,424.066,147,0.000,"[0, 0, 1, 0, 1, 0, 0, 0]",0x00101000,11.2800,2,1,0.0000,False
189,11.3400,11.3400,0.0600,0.060,APPROACHING,0,168.64,100.19,-1.09,0.16864,0.10019,-0.01900,-0.04583,-0.03102,0.00065,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.16864,0.10019,0.01900,0.04583,0.03102,-0.00065,0.0082,OPTIMAL,Gurobi,0.050,0.0021,False,False,409.282,131,0.000,"[0, 0, 0, 0, 0, 0, 0, 0]",0x00000000,11.3400,0,2,0.0000,False
190,11.4000,11.4000,0.0600,0.060,APPROACHING,0,165.89,98.34,-1.08,0.16589,0.09834,-0.01877,-0.04571,-0.03097,0.01241,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.16589,0.09834,0.01877,0.04571,0.03097,-0.01241,0.0100,OPTIMAL,Gurobi,0.050,0.0040,False,False,397.031,169,0.001,"[0, 0, 0, 0, 0, 0, 0, 0]",0x00000000,11.4000,0,0,0.0000,False
191,11.4600,11.4600,0.0600,0.060,APPROACHING,0,163.15,96.50,-1.03,0.16315,0.09650,-0.01792,-0.04551,-0.03038,0.01322,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.16315,0.09650,0.01792,0.04551,0.03038,-0.01322,0.0098,OPTIMAL,Gurobi,0.050,0.0038,False,False,383.132,172,0.002,"[0, 0, 0, 0, 0, 0, 0, 0]",0x00000000,11.4600,0,0,0.0000,False
192,11.5200,11.5200,0.0600,0.060,APPROACHING,0,160.42,94.68,-0.99,0.16042,0.09468,-0.01725,-0.04526,-0.03003,0.00598,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.16042,0.09468,0.01725,0.04526,0.03003,-0.00598,0.0097,OPTIMAL,Gurobi,0.050,0.0037,False,False,369.163,150,0.001,"[0, 0, 0, 0, 0, 0, 0, 0]",0x00000000,11.5200,0,0,0.0000,False
193,11.5800,11.5800,0.0600,0.060,APPROACHING,0,157.71,92.89,-0.96,0.15771,0.09289,-0.01672,-0.04504,-0.02958,0.00936,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.15771,0.09289,0.01672,0.04504,0.02958,-0.00936,0.0089,OPTIMAL,Gurobi,0.050,0.0029,False,False,354.318,141,0.000,"[0, 0, 0, 0, 0, 0, 0, 0]",0x00000000,11.5800,0,0,0.0000,False
194,11.6400,11.6400,0.0600,0.060,APPROACHING,0,155.02,91.12,-0.93,0.15502,0.09112,-0.01627,-0.04509,-0.02945,0.00495,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.15502,0.09112,0.01627,0.04509,0.02945,-0.00495,0.0080,OPTIMAL,Gurobi,0.050,0.0021,False,False,341.779,132,0.000,"[0, 0, 0, 0, 0, 0, 0, 0]",0x00000000,11.6400,0,0,0.0000,False
195,11.7000,11.7000,0.0600,0.060,APPROACHING,0,152.33,89.36,-0.94,0.15233,0.08936,-0.01637,-0.04478,-0.02932,-0.00975,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.15233,0.08936,0.01637,0.04478,0.02932,0.00975,0.0090,OPTIMAL,Gurobi,0.050,0.0030,False,False,332.514,144,0.001,"[0, 0, 0, 0, 1, 0, 0, 0]",0x00001000,11.7000,1,1,0.0000,False
196,11.7600,11.7600,0.0600,0.060,APPROACHING,0,149.65,87.61,-0.97,0.14965,0.08761,-0.01686,-0.04466,-0.02896,-0.00323,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.14965,0.08761,0.01686,0.04466,0.02896,0.00323,0.0089,OPTIMAL,Gurobi,0.050,0.0029,False,False,319.236,136,0.000,"[0, 0, 0, 0, 1, 0, 0, 0]",0x00001000,11.7600,1,0,0.0000,False
197,11.8200,11.8200,0.0600,0.060,APPROACHING,0,146.97,85.87,-1.00,0.14697,0.08587,-0.01746,-0.04444,-0.02895,-0.01294,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.14697,0.08587,0.01746,0.04444,0.02895,0.01294,0.0092,OPTIMAL,Gurobi,0.050,0.0032,False,False,309.669,136,0.001,"[0, 0, 1, 0, 1, 0, 0, 0]",0x00101000,11.8200,2,1,0.0000,False
198,11.8800,11.8800,0.0600,0.060,APPROACHING,0,144.33,84.14,-1.04,0.14433,0.08414,-0.01813,-0.04331,-0.02903,-0.01106,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.14433,0.08414,0.01813,0.04331,0.02903,0.01106,0.0091,OPTIMAL,Gurobi,0.050,0.0030,False,False,297.963,137,0.001,"[0, 0, 1, 0, 0, 0, 0, 0]",0x00100000,11.8800,1,1,0.0000,False
199,11.9400,11.9400,0.0600,0.060,APPROACHING,0,141.74,82.42,-1.08,0.14174,0.08242,-0.01889,-0.04300,-0.02836,-0.01656,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.14174,0.08242,0.01889,0.04300,0.02836,0.01656,0.0097,OPTIMAL,Gurobi,0.050,0.0035,False,False,290.150,156,0.000,"[0, 0, 1, 0, 1, 0, 0, 0]",0x00101000,11.9400,2,1,0.0000,False
200,12.0000,12.0000,0.0600,0.060,APPROACHING,0,139.16,80.77,-1.13,0.13916,0.08077,-0.01966,-0.04296,-0.02693,-0.01115,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.13916,0.08077,0.01966,0.04296,0.02693,0.01115,0.0091,OPTIMAL,Gurobi,0.050,0.0029,False,False,279.058,136,0.000,"[0, 0, 1, 0, 1, 0, 0, 0]",0x00101000,12.0000,2,0,0.0000,False
201,12.0600,12.0600,0.0600,0.060,APPROACHING,0,136.60,79.18,-1.17,0.13660,0.07918,-0.02034,-0.04241,-0.02587,-0.01481,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.13660,0.07918,0.02034,0.04241,0.02587,0.01481,0.0093,OPTIMAL,Gurobi,0.050,0.0032,False,False,268.950,134,0.001,"[0, 0, 1, 0, 1, 0, 0, 0]",0x00101000,12.0600,2,0,0.0000,False
202,12.1200,12.1200,0.0600,0.060,APPROACHING,0,134.11,77.67,-1.21,0.13411,0.07767,-0.02105,-0.04045,-0.02455,-0.01276,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.13411,0.07767,0.02105,0.04045,0.02455,0.01276,0.0101,OPTIMAL,Gurobi,0.050,0.0037,False,False,259.662,136,0.000,"[0, 0, 1, 0, 1, 0, 0, 0]",0x00101000,12.1200,2,0,0.0000,False
203,12.1800,12.1800,0.0600,0.060,APPROACHING,0,131.73,76.25,-1.23,0.13173,0.07625,-0.02145,-0.03898,-0.02267,-0.00866,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.13173,0.07625,0.02145,0.03898,0.02267,0.00866,0.0098,OPTIMAL,Gurobi,0.050,0.0035,False,False,251.237,131,0.001,"[0, 0, 0, 0, 1, 0, 0, 0]",0x00001000,12.1800,1,1,0.0000,False
204,12.2400,12.2400,0.0600,0.060,APPROACHING,0,129.43,74.89,-1.26,0.12943,0.07489,-0.02193,-0.03746,-0.02276,-0.00684,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.12943,0.07489,0.02193,0.03746,0.02276,0.00684,0.0101,OPTIMAL,Gurobi,0.050,0.0036,False,False,242.903,140,0.001,"[0, 0, 0, 0, 1, 0, 0, 0]",0x00001000,12.2400,1,0,0.0000,False
205,12.3000,12.3000,0.0600,0.060,APPROACHING,0,127.23,73.53,-1.25,0.12723,0.07353,-0.02182,-0.03566,-0.02233,0.00497,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.12723,0.07353,0.02182,0.03566,0.02233,-0.00497,0.0083,OPTIMAL,Gurobi,0.050,0.0019,False,False,231.879,118,0.000,"[0, 0, 0, 0, 0, 0, 0, 0]",0x00000000,12.3000,0,1,0.0000,False
206,12.3600,12.3600,0.0600,0.060,APPROACHING,0,125.08,72.18,-1.23,0.12508,0.07218,-0.02153,-0.03607,-0.02255,0.00720,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.12508,0.07218,0.02153,0.03607,0.02255,-0.00720,0.0081,OPTIMAL,Gurobi,0.050,0.0020,False,False,223.799,118,0.000,"[0, 0, 0, 0, 0, 0, 0, 0]",0x00000000,12.3600,0,0,0.0000,False
207,12.4200,12.4200,0.0600,0.060,APPROACHING,0,122.92,70.82,-1.21,0.12292,0.07082,-0.02113,-0.03584,-0.02262,0.00293,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.12292,0.07082,0.02113,0.03584,0.02262,-0.00293,0.0086,OPTIMAL,Gurobi,0.050,0.0026,False,False,215.598,122,0.000,"[0, 0, 0, 0, 0, 0, 0, 0]",0x00000000,12.4200,0,0,0.0000,False
208,12.4800,12.4800,0.0600,0.060,APPROACHING,0,120.77,69.46,-1.21,0.12077,0.06946,-0.02109,-0.03601,-0.02264,0.00378,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.12077,0.06946,0.02109,0.03601,0.02264,-0.00378,0.0080,OPTIMAL,Gurobi,0.050,0.0019,False,False,207.682,118,0.000,"[0, 0, 0, 0, 0, 0, 0, 0]",0x00000000,12.4800,0,0,0.0000,False
209,12.5400,12.5400,0.0600,0.060,APPROACHING,0,118.62,68.11,-1.19,0.11862,0.06811,-0.02082,-0.03586,-0.02227,0.00707,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.11862,0.06811,0.02082,0.03586,0.02227,-0.00707,0.0088,OPTIMAL,Gurobi,0.050,0.0028,False,False,201.483,128,0.000,"[0, 0, 0, 0, 0, 0, 0, 0]",0x00000000,12.5400,0,0,0.0000,False
210,12.6000,12.6000,0.0600,0.060,APPROACHING,0,116.49,66.78,-1.17,0.11649,0.06678,-0.02040,-0.03525,-0.02205,0.01124,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.11649,0.06678,0.02040,0.03525,0.02205,-0.01124,0.0098,OPTIMAL,Gurobi,0.050,0.0037,False,False,194.045,127,0.001,"[0, 0, 0, 0, 0, 0, 0, 0]",0x00000000,12.6000,0,0,0.0000,False
211,12.6600,12.6600,0.0600,0.060,APPROACHING,0,114.39,65.44,-1.14,0.11439,0.06544,-0.01986,-0.03480,-0.02212,0.00742,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.11439,0.06544,0.01986,0.03480,0.02212,-0.00742,0.0081,OPTIMAL,Gurobi,0.050,0.0019,False,False,186.319,117,0.000,"[0, 0, 0, 0, 0, 0, 0, 0]",0x00000000,12.6600,0,0,0.0000,False
212,12.7200,12.7200,0.0600,0.060,APPROACHING,0,112.31,64.10,-1.12,0.11231,0.06410,-0.01952,-0.03446,-0.02247,0.00224,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.11231,0.06410,0.01952,0.03446,0.02247,-0.00224,0.0080,OPTIMAL,Gurobi,0.050,0.0020,False,False,179.301,120,0.000,"[0, 0, 0, 0, 0, 0, 0, 0]",0x00000000,12.7200,0,0,0.0000,False
213,12.7800,12.7800,0.0600,0.060,APPROACHING,0,110.24,62.77,-1.11,0.11024,0.06277,-0.01942,-0.03398,-0.02205,-0.00307,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.11024,0.06277,0.01942,0.03398,0.02205,0.00307,0.0089,OPTIMAL,Gurobi,0.050,0.0026,False,False,174.823,125,0.001,"[0, 0, 0, 0, 0, 0, 0, 0]",0x00000000,12.7800,0,0,0.0000,False
214,12.8400,12.8400,0.0600,0.060,APPROACHING,0,108.19,61.45,-1.12,0.10819,0.06145,-0.01957,-0.03437,-0.02224,-0.00714,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.10819,0.06145,0.01957,0.03437,0.02224,0.00714,0.0090,OPTIMAL,Gurobi,0.050,0.0030,False,False,168.520,127,0.000,"[0, 0, 0, 0, 1, 0, 0, 0]",0x00001000,12.8400,1,1,0.0000,False
215,12.9000,12.9000,0.0600,0.060,APPROACHING,0,106.14,60.12,-1.16,0.10614,0.06012,-0.02020,-0.03397,-0.02196,-0.01024,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.10614,0.06012,0.02020,0.03397,0.02196,0.01024,0.0087,OPTIMAL,Gurobi,0.050,0.0028,False,False,163.292,129,0.002,"[0, 0, 0, 0, 1, 0, 0, 0]",0x00001000,12.9000,1,0,0.0000,False
216,12.9600,12.9600,0.0600,0.060,APPROACHING,0,104.10,58.81,-1.21,0.10410,0.05881,-0.02108,-0.03355,-0.02145,-0.01478,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.10410,0.05881,0.02108,0.03355,0.02145,0.01478,0.0095,OPTIMAL,Gurobi,0.050,0.0032,False,False,158.643,136,0.003,"[0, 0, 1, 0, 1, 0, 0, 0]",0x00101000,12.9600,2,1,0.0000,False
217,13.0200,13.0200,0.0600,0.060,APPROACHING,0,102.13,57.51,-1.25,0.10213,0.05751,-0.02180,-0.03244,-0.02177,-0.00923,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.10213,0.05751,0.02180,0.03244,0.02177,0.00923,0.0083,OPTIMAL,Gurobi,0.050,0.0022,False,False,152.004,132,0.000,"[0, 0, 1, 0, 1, 0, 0, 0]",0x00101000,13.0200,2,0,0.0000,False
218,13.0800,13.0800,0.0600,0.060,APPROACHING,0,100.24,56.22,-1.26,0.10024,0.05622,-0.02205,-0.03073,-0.02136,0.00377,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.10024,0.05622,0.02205,0.03073,0.02136,-0.00377,0.0079,OPTIMAL,Gurobi,0.050,0.0019,False,False,142.756,118,0.000,"[0, 0, 0, 0, 0, 0, 0, 0]",0x00000000,13.0800,0,2,0.0000,False
219,13.1400,13.1400,0.0600,0.060,APPROACHING,0,98.40,54.94,-1.26,0.09840,0.05494,-0.02197,-0.03038,-0.02086,0.00150,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.09840,0.05494,0.02197,0.03038,0.02086,-0.00150,0.0086,OPTIMAL,Gurobi,0.050,0.0025,False,False,140.245,122,0.000,"[0, 0, 0, 0, 0, 0, 0, 0]",0x00000000,13.1400,0,0,0.0000,False
220,13.2000,13.2000,0.0600,0.060,APPROACHING,0,96.59,53.69,-1.27,0.09659,0.05369,-0.02214,-0.03005,-0.02093,-0.00370,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.09659,0.05369,0.02214,0.03005,0.02093,0.00370,0.0088,OPTIMAL,Gurobi,0.050,0.0027,False,False,134.909,124,0.001,"[0, 0, 0, 0, 1, 0, 0, 0]",0x00001000,13.2000,1,1,0.0000,False
221,13.2600,13.2600,0.0600,0.060,APPROACHING,0,94.80,52.42,-1.30,0.09480,0.05242,-0.02266,-0.02968,-0.02110,-0.01049,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.09480,0.05242,0.02266,0.02968,0.02110,0.01049,0.0094,OPTIMAL,Gurobi,0.050,0.0034,False,False,131.747,132,0.000,"[0, 0, 1, 0, 1, 0, 0, 0]",0x00101000,13.2600,2,1,0.0000,False
222,13.3200,13.3200,0.0600,0.060,APPROACHING,0,93.04,51.16,-1.32,0.09304,0.05116,-0.02306,-0.02872,-0.02138,-0.00172,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.09304,0.05116,0.02306,0.02872,0.02138,0.00172,0.0086,OPTIMAL,Gurobi,0.050,0.0026,False,False,124.613,121,0.000,"[0, 0, 0, 0, 0, 0, 0, 0]",0x00000000,13.3200,0,2,0.0000,False
223,13.3800,13.3800,0.0600,0.060,APPROACHING,0,91.31,49.89,-1.32,0.09131,0.04989,-0.02301,-0.02884,-0.02076,0.00681,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.09131,0.04989,0.02301,0.02884,0.02076,-0.00681,0.0079,OPTIMAL,Gurobi,0.050,0.0019,False,False,119.837,116,0.000,"[0, 0, 0, 0, 0, 0, 0, 0]",0x00000000,13.3800,0,0,0.0000,False
224,13.4400,13.4400,0.0600,0.060,APPROACHING,0,89.58,48.64,-1.32,0.08958,0.04864,-0.02298,-0.02896,-0.02072,0.00114,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.08958,0.04864,0.02298,0.02896,0.02072,-0.00114,0.0091,OPTIMAL,Gurobi,0.050,0.0028,False,False,116.524,123,0.000,"[0, 0, 0, 0, 0, 0, 0, 0]",0x00000000,13.4400,0,0,0.0000,False
225,13.5000,13.5000,0.0600,0.060,APPROACHING,0,87.85,47.41,-1.33,0.08785,0.04741,-0.02319,-0.02897,-0.02043,-0.00914,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.08785,0.04741,0.02319,0.02897,0.02043,0.00914,0.0087,OPTIMAL,Gurobi,0.050,0.0027,False,False,113.348,126,0.003,"[0, 0, 1, 0, 0, 0, 0, 0]",0x00100000,13.5000,1,1,0.0000,False
226,13.5600,13.5600,0.0600,0.060,APPROACHING,0,86.13,46.19,-1.36,0.08613,0.04619,-0.02367,-0.02831,-0.02016,-0.00466,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.08613,0.04619,0.02367,0.02831,0.02016,0.00466,0.0091,OPTIMAL,Gurobi,0.050,0.0028,False,False,108.605,125,0.000,"[0, 0, 1, 0, 0, 0, 0, 0]",0x00100000,13.5600,1,0,0.0000,False
227,13.6200,13.6200,0.0600,0.060,APPROACHING,0,84.44,44.98,-1.39,0.08444,0.04498,-0.02420,-0.02778,-0.02003,-0.00914,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.08444,0.04498,0.02420,0.02778,0.02003,0.00914,0.0097,OPTIMAL,Gurobi,0.050,0.0037,False,False,105.543,134,0.000,"[0, 0, 1, 0, 1, 0, 0, 0]",0x00101000,13.6200,2,1,0.0000,False
228,13.6800,13.6800,0.0600,0.060,APPROACHING,0,82.79,43.82,-1.42,0.08279,0.04382,-0.02478,-0.02736,-0.01861,-0.00999,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.08279,0.04382,0.02478,0.02736,0.01861,0.00999,0.0091,OPTIMAL,Gurobi,0.050,0.0029,False,False,100.774,126,0.002,"[0, 0, 0, 0, 1, 0, 0, 0]",0x00001000,13.6800,1,1,0.0000,False
229,13.7400,13.7400,0.0600,0.060,APPROACHING,0,81.16,42.71,-1.47,0.08116,0.04271,-0.02569,-0.02647,-0.01818,-0.01368,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.08116,0.04271,0.02569,0.02647,0.01818,0.01368,0.0095,OPTIMAL,Gurobi,0.050,0.0034,False,False,100.294,127,0.000,"[0, 0, 1, 0, 1, 0, 0, 0]",0x00101000,13.7400,2,1,0.0000,False
230,13.8000,13.8000,0.0600,0.060,APPROACHING,0,79.62,41.62,-1.52,0.07962,0.04162,-0.02652,-0.02527,-0.01792,-0.01336,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.07962,0.04162,0.02652,0.02527,0.01792,0.01336,0.0095,OPTIMAL,Gurobi,0.050,0.0035,False,False,96.514,129,0.003,"[0, 0, 1, 0, 1, 0, 0, 0]",0x00101000,13.8000,2,0,0.0000,False
231,13.8600,13.8600,0.0600,0.060,APPROACHING,0,78.15,40.57,-1.55,0.07815,0.04057,-0.02704,-0.02369,-0.01703,-0.00824,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.07815,0.04057,0.02704,0.02369,0.01703,0.00824,0.0093,OPTIMAL,Gurobi,0.050,0.0033,False,False,99.070,123,0.001,"[0, 0, 1, 0, 1, 0, 0, 0]",0x00101000,13.8600,2,0,0.0000,False
232,13.9200,13.9200,0.0600,0.060,APPROACHING,0,76.79,39.60,-1.55,0.07679,0.03960,-0.02712,-0.02197,-0.01579,0.00115,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.07679,0.03960,0.02712,0.02197,0.01579,-0.00115,0.0086,OPTIMAL,Gurobi,0.050,0.0026,False,False,94.624,116,0.000,"[0, 0, 0, 0, 0, 0, 0, 0]",0x00000000,13.9200,0,2,0.0000,False
233,13.9800,13.9800,0.0600,0.060,APPROACHING,0,75.47,38.67,-1.54,0.07547,0.03867,-0.02690,-0.02193,-0.01548,0.00730,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.07547,0.03867,0.02690,0.02193,0.01548,-0.00730,0.0086,OPTIMAL,Gurobi,0.050,0.0026,False,False,90.806,117,0.000,"[0, 0, 0, 0, 0, 0, 0, 0]",0x00000000,13.9800,0,0,0.0000,False
234,14.0400,14.0400,0.0600,0.060,APPROACHING,0,74.14,37.73,-1.53,0.07414,0.03773,-0.02662,-0.02207,-0.01557,0.00149,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.07414,0.03773,0.02662,0.02207,0.01557,-0.00149,0.0087,OPTIMAL,Gurobi,0.050,0.0028,False,False,88.273,120,0.000,"[0, 0, 0, 0, 1, 0, 0, 0]",0x00001000,14.0400,1,1,0.0000,False
