Step,MPC_Start_Time,Control_Time,Actual_Time_Interval,CONTROL_DT,Mission_Phase,Waypoint_Number,Telemetry_X_mm,Telemetry_Z_mm,Telemetry_Yaw_deg,Current_X,Current_Y,Current_Yaw,Current_VX,Current_VY,Current_Angular_Vel,Target_X,Target_Y,Target_Yaw,Target_VX,Target_VY,Target_Angular_Vel,Error_X,Error_Y,Error_Yaw,Error_VX,Error_VY,Error_Angular_Vel,MPC_Computation_Time,MPC_Status,MPC_Solver,MPC_Solver_Time_Limit,MPC_Solve_Time,MPC_Time_Limit_Exceeded,MPC_Fallback_Used,MPC_Objective,MPC_Iterations,MPC_Optimality_Gap,Command_Vector,Command_Hex,Command_Sent_Time,Total_Active_Thrusters,Thruster_Switches,Total_MPC_Loop_Time,Timing_Violation
176,10.5600,10.5600,0.0600,0.060,APPROACHING,0,245.29,128.30,-1.35,0.24529,0.12830,-0.02353,-0.04532,-0.02582,-0.01214,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.24529,0.12830,0.02353,0.04532,0.02582,0.01214,0.0096,OPTIMAL,Gurobi,0.050,0.0035,False,False,857.433,166,0.000,"[0, 0, 1, 0, 1, 0, 0, 0]",0x00101000,10.5600,2,2,0.0000,False
177,10.6200,10.6200,0.0600,0.060,APPROACHING,0,242.57,126.76,-1.41,0.24257,0.12676,-0.02454,-0.04536,-0.02579,-0.02155,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.24257,0.12676,0.02454,0.04536,0.02579,0.02155,0.0098,OPTIMAL,Gurobi,0.050,0.0037,False,False,840.070,177,0.000,"[0, 0, 1, 0, 1, 0, 0, 0]",0x00101000,10.6200,2,0,0.0000,False
178,10.6800,10.6800,0.0600,0.060,APPROACHING,0,239.86,125.22,-1.46,0.23986,0.12522,-0.02550,-0.04474,-0.02519,-0.01596,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.23986,0.12522,0.02550,0.04474,0.02519,0.01596,0.0092,OPTIMAL,Gurobi,0.050,0.0031,False,False,820.043,163,0.000,"[0, 0, 1, 0, 1, 0, 0, 0]",0x00101000,10.6800,2,0,0.0000,False
179,10.7400,10.7400,0.0600,0.060,APPROACHING,0,237.22,123.76,-1.49,0.23722,0.12376,-0.02597,-0.04337,-0.02365,0.00091,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.23722,0.12376,0.02597,0.04337,0.02365,-0.00091,0.0091,OPTIMAL,Gurobi,0.050,0.0030,False,False,799.895,166,0.000,"[0, 0, 0, 0, 0, 0, 0, 0]",0x00000000,10.7400,0,2,0.0000,False
180,10.8000,10.8000,0.0600,0.060,APPROACHING,0,234.61,122.36,-1.50,0.23461,0.12236,-0.02623,-0.04318,-0.02303,-0.00535,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.23461,0.12236,0.02623,0.04318,0.02303,0.00535,0.0090,OPTIMAL,Gurobi,0.050,0.0030,False,False,785.325,162,0.000,"[0, 0, 0, 0, 1, 0, 0, 0]",0x00001000,10.8000,1,1,0.0000,False
181,10.8600,10.8600,0.0600,0.060,APPROACHING,0,232.02,120.98,-1.52,0.23202,0.12098,-0.02652,-0.04334,-0.02313,-0.00172,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.23202,0.12098,0.02652,0.04334,0.02313,0.00172,0.0090,OPTIMAL,Gurobi,0.050,0.0030,False,False,766.021,162,0.000,"[0, 0, 0, 0, 0, 0, 0, 0]",0x00000000,10.8600,0,1,0.0000,False
182,10.9200,10.9200,0.0600,0.060,APPROACHING,0,229.41,119.60,-1.52,0.22941,0.11960,-0.02652,-0.04327,-0.02309,0.00373,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.22941,0.11960,0.02652,0.04327,0.02309,-0.00373,0.0083,OPTIMAL,Gurobi,0.050,0.0023,False,False,747.438,164,0.000,"[0, 0, 0, 0, 0, 0, 0, 0]",0x00000000,10.9200,0,0,0.0000,False
183,10.9800,10.9800,0.0600,0.060,APPROACHING,0,226.83,118.23,-1.50,0.22683,0.11823,-0.02616,-0.04272,-0.02263,0.00818,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.22683,0.11823,0.02616,0.04272,0.02263,-0.00818,0.0088,OPTIMAL,Gurobi,0.050,0.0028,False,False,732.477,153,0.000,"[0, 0, 0, 0, 0, 0, 0, 0]",0x00000000,10.9800,0,0,0.0000,False
184,11.0400,11.0400,0.0600,0.060,APPROACHING,0,224.27,116.88,-1.48,0.22427,0.11688,-0.02582,-0.04264,-0.02257,0.00622,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.22427,0.11688,0.02582,0.04264,0.02257,-0.00622,0.0082,OPTIMAL,Gurobi,0.050,0.0022,False,False,714.804,157,0.000,"[0, 0, 0, 0, 0, 0, 0, 0]",0x00000000,11.0400,0,0,0.0000,False
185,11.1000,11.1000,0.0600,0.060,APPROACHING,0,221.71,115.54,-1.45,0.22171,0.11554,-0.02533,-0.04231,-0.02252,0.00676,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.22171,0.11554,0.02533,0.04231,0.02252,-0.00676,0.0082,OPTIMAL,Gurobi,0.050,0.0020,False,False,677.767,122,0.000,"[0, 0, 0, 0, 0, 0, 0, 0]",0x00000000,11.1000,0,0,0.0000,False
186,11.1600,11.1600,0.0600,0.060,APPROACHING,0,219.18,114.19,-1.42,0.21918,0.11419,-0.02485,-0.04210,-0.02246,0.00383,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.21918,0.11419,0.02485,0.04210,0.02246,-0.00383,0.0089,OPTIMAL,Gurobi,0.050,0.0029,False,False,662.489,129,0.000,"[0, 0, 0, 0, 0, 0, 0, 0]",0x00000000,11.1600,0,0,0.0000,False
187,11.2200,11.2200,0.0600,0.060,APPROACHING,0,216.66,112.84,-1.40,0.21666,0.11284,-0.02439,-0.04191,-0.02239,0.00878,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.21666,0.11284,0.02439,0.04191,0.02239,-0.00878,0.0088,OPTIMAL,Gurobi,0.050,0.0028,False,False,647.008,141,0.001,"[0, 0, 0, 0, 0, 0, 0, 0]",0x00000000,11.2200,0,0,0.0000,False
188,11.2800,11.2800,0.0600,0.060,APPROACHING,0,214.14,111.49,-1.36,0.21414,0.11149,-0.02376,-0.04206,-0.02245,0.01576,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.21414,0.11149,0.02376,0.04206,0.02245,-0.01576,0.0090,OPTIMAL,Gurobi,0.050,0.0030,False,False,630.854,152,0.000,"[0, 1, 0, 0, 0, 0, 0, 0]",0x01000000,11.2800,1,1,0.0000,False
189,11.3400,11.3400,0.0600,0.060,APPROACHING,0,211.62,110.16,-1.31,0.21162,0.11016,-0.02279,-0.04167,-0.02184,0.01455,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.21162,0.11016,0.02279,0.04167,0.02184,-0.01455,0.0098,OPTIMAL,Gurobi,0.050,0.0029,False,False,614.848,156,0.000,"[0, 1, 0, 0, 0, 0, 0, 0]",0x01000000,11.3400,1,0,0.0000,False
190,11.4000,11.4000,0.0600,0.060,APPROACHING,0,209.12,108.85,-1.27,0.20912,0.10885,-0.02217,-0.04212,-0.02196,0.00622,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.20912,0.10885,0.02217,0.04212,0.02196,-0.00622,0.0083,OPTIMAL,Gurobi,0.050,0.0021,False,False,599.370,122,0.000,"[0, 0, 0, 0, 0, 0, 0, 0]",0x00000000,11.4000,0,1,0.0000,False
191,11.4600,11.4600,0.0600,0.060,APPROACHING,0,206.60,107.53,-1.27,0.20660,0.10753,-0.02223,-0.04189,-0.02208,-0.00286,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.20660,0.10753,0.02223,0.04189,0.02208,0.00286,0.0083,OPTIMAL,Gurobi,0.050,0.0022,False,False,585.815,136,0.000,"[1, 0, 0, 0, 0, 0, 0, 0]",0x10000000,11.4600,1,1,0.0000,False
192,11.5200,11.5200,0.0600,0.060,APPROACHING,0,204.10,106.21,-1.29,0.20410,0.10621,-0.02243,-0.04172,-0.02198,-0.00614,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.20410,0.10621,0.02243,0.04172,0.02198,0.00614,0.0090,OPTIMAL,Gurobi,0.050,0.0029,False,False,573.701,142,0.001,"[1, 0, 0, 0, 0, 0, 0, 0]",0x10000000,11.5200,1,0,0.0000,False
193,11.5800,11.5800,0.0600,0.060,APPROACHING,0,201.60,104.89,-1.32,0.20160,0.10489,-0.02302,-0.04161,-0.02179,-0.01376,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.20160,0.10489,0.02302,0.04161,0.02179,0.01376,0.0094,OPTIMAL,Gurobi,0.050,0.0034,False,False,559.822,150,0.000,"[1, 0, 0, 0, 0, 0, 1, 0]",0x10000010,11.5800,2,1,0.0000,False
194,11.6400,11.6400,0.0600,0.060,APPROACHING,0,199.08,103.58,-1.36,0.19908,0.10358,-0.02370,-0.04236,-0.02185,-0.00544,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.19908,0.10358,0.02370,0.04236,0.02185,0.00544,0.0090,OPTIMAL,Gurobi,0.050,0.0027,False,False,544.963,132,0.001,"[0, 0, 0, 0, 0, 0, 0, 0]",0x00000000,11.6400,0,2,0.0000,False
195,11.7000,11.7000,0.0600,0.060,APPROACHING,0,196.55,102.28,-1.37,0.19655,0.10228,-0.02392,-0.04219,-0.02159,-0.00057,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.19655,0.10228,0.02392,0.04219,0.02159,0.00057,0.0089,OPTIMAL,Gurobi,0.050,0.0027,False,False,529.890,127,0.000,"[0, 0, 0, 0, 0, 0, 0, 0]",0x00000000,11.7000,0,0,0.0000,False
196,11.7600,11.7600,0.0600,0.060,APPROACHING,0,194.01,100.99,-1.36,0.19401,0.10099,-0.02380,-0.04260,-0.02137,0.00422,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.19401,0.10099,0.02380,0.04260,0.02137,-0.00422,0.0080,OPTIMAL,Gurobi,0.050,0.0020,False,False,514.790,121,0.000,"[0, 0, 0, 0, 0, 0, 0, 0]",0x00000000,11.7600,0,0,0.0000,False
197,11.8200,11.8200,0.0600,0.060,APPROACHING,0,191.45,99.70,-1.34,0.19145,0.09970,-0.02346,-0.04255,-0.02133,0.00390,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.19145,0.09970,0.02346,0.04255,0.02133,-0.00390,0.0082,OPTIMAL,Gurobi,0.050,0.0020,False,False,500.671,122,0.000,"[0, 0, 0, 0, 0, 0, 0, 0]",0x00000000,11.8200,0,0,0.0000,False
198,11.8800,11.8800,0.0600,0.060,APPROACHING,0,188.91,98.42,-1.35,0.18891,0.09842,-0.02360,-0.04225,-0.02146,-0.01281,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.18891,0.09842,0.02360,0.04225,0.02146,0.01281,0.0099,OPTIMAL,Gurobi,0.050,0.0036,False,False,491.812,161,0.000,"[1, 0, 0, 0, 0, 0, 1, 0]",0x10000010,11.8800,2,2,0.0000,False
199,11.9400,11.9400,0.0600,0.060,APPROACHING,0,186.39,97.13,-1.39,0.18639,0.09713,-0.02426,-0.04188,-0.02133,-0.01315,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.18639,0.09713,0.02426,0.04188,0.02133,0.01315,0.0098,OPTIMAL,Gurobi,0.050,0.0036,False,False,479.531,153,0.000,"[1, 0, 0, 0, 0, 0, 1, 0]",0x10000010,11.9400,2,0,0.0000,False
200,12.0000,12.0000,0.0600,0.060,APPROACHING,0,183.89,95.83,-1.44,0.18389,0.09583,-0.02505,-0.04191,-0.02203,-0.01017,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.18389,0.09583,0.02505,0.04191,0.02203,0.01017,0.0083,OPTIMAL,Gurobi,0.050,0.0023,False,False,466.219,149,0.000,"[1, 0, 0, 0, 0, 0, 1, 0]",0x10000010,12.0000,2,0,0.0000,False
201,12.0600,12.0600,0.0600,0.060,APPROACHING,0,181.33,94.48,-1.45,0.18133,0.09448,-0.02526,-0.04299,-0.02300,0.00444,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.18133,0.09448,0.02526,0.04299,0.02300,-0.00444,0.0081,OPTIMAL,Gurobi,0.050,0.0020,False,False,448.898,122,0.000,"[0, 0, 0, 0, 0, 0, 0, 0]",0x00000000,12.0600,0,2,0.0000,False
202,12.1200,12.1200,0.0600,0.060,APPROACHING,0,178.76,93.09,-1.43,0.17876,0.09309,-0.02495,-0.04281,-0.02350,0.00733,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.17876,0.09309,0.02495,0.04281,0.02350,-0.00733,0.0082,OPTIMAL,Gurobi,0.050,0.0021,False,False,436.040,123,0.000,"[0, 0, 0, 0, 0, 0, 0, 0]",0x00000000,12.1200,0,0,0.0000,False
203,12.1800,12.1800,0.0600,0.060,APPROACHING,0,176.19,91.68,-1.41,0.17619,0.09168,-0.02464,-0.04270,-0.02279,0.00974,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.17619,0.09168,0.02464,0.04270,0.02279,-0.00974,0.0088,OPTIMAL,Gurobi,0.050,0.0028,False,False,423.682,133,0.000,"[0, 0, 0, 0, 0, 0, 0, 0]",0x00000000,12.1800,0,0,0.0000,False
204,12.2400,12.2400,0.0600,0.060,APPROACHING,0,173.63,90.32,-1.39,0.17363,0.09032,-0.02432,-0.04280,-0.02273,0.00252,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.17363,0.09032,0.02432,0.04280,0.02273,-0.00252,0.0089,OPTIMAL,Gurobi,0.050,0.0028,False,False,412.036,129,0.000,"[0, 0, 0, 0, 0, 0, 0, 0]",0x00000000,12.2400,0,0,0.0000,False
205,12.3000,12.3000,0.0600,0.060,APPROACHING,0,171.06,88.95,-1.41,0.17106,0.08895,-0.02457,-0.04262,-0.02290,-0.00705,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.17106,0.08895,0.02457,0.04262,0.02290,0.00705,0.0091,OPTIMAL,Gurobi,0.050,0.0027,False,False,401.252,134,0.000,"[1, 0, 0, 0, 0, 0, 0, 0]",0x10000000,12.3000,1,1,0.0000,False
206,12.3600,12.3600,0.0600,0.060,APPROACHING,0,168.51,87.58,-1.43,0.16851,0.08758,-0.02499,-0.04235,-0.02288,-0.00810,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.16851,0.08758,0.02499,0.04235,0.02288,0.00810,0.0089,OPTIMAL,Gurobi,0.050,0.0027,False,False,389.702,135,0.001,"[0, 0, 0, 0, 0, 0, 0, 0]",0x00000000,12.3600,0,1,0.0000,False
207,12.4200,12.4200,0.0600,0.060,APPROACHING,0,165.97,86.23,-1.48,0.16597,0.08623,-0.02574,-0.04206,-0.02233,-0.01629,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.16597,0.08623,0.02574,0.04206,0.02233,0.01629,0.0096,OPTIMAL,Gurobi,0.050,0.0035,False,False,380.962,156,0.000,"[1, 0, 0, 0, 1, 0, 1, 0]",0x10001010,12.4200,3,3,0.0000,False
208,12.4800,12.4800,0.0600,0.060,APPROACHING,0,163.45,84.88,-1.52,0.16345,0.08488,-0.02650,-0.04186,-0.02229,-0.00518,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.16345,0.08488,0.02650,0.04186,0.02229,0.00518,0.0090,OPTIMAL,Gurobi,0.050,0.0028,False,False,367.571,141,0.000,"[1, 0, 0, 0, 0, 0, 0, 0]",0x10000000,12.4800,1,2,0.0000,False
209,12.5400,12.5400,0.0600,0.060,APPROACHING,0,160.94,83.55,-1.54,0.16094,0.08355,-0.02684,-0.04186,-0.02224,-0.00547,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.16094,0.08355,0.02684,0.04186,0.02224,0.00547,0.0089,OPTIMAL,Gurobi,0.050,0.0028,False,False,356.192,138,0.000,"[1, 0, 0, 0, 0, 0, 0, 0]",0x10000000,12.5400,1,0,0.0000,False
210,12.6000,12.6000,0.0600,0.060,APPROACHING,0,158.40,82.22,-1.55,0.15840,0.08222,-0.02711,-0.04283,-0.02199,-0.00200,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.15840,0.08222,0.02711,0.04283,0.02199,0.00200,0.0090,OPTIMAL,Gurobi,0.050,0.0028,False,False,344.235,138,0.000,"[0, 0, 0, 0, 0, 0, 0, 0]",0x00000000,12.6000,0,1,0.0000,False
211,12.6600,12.6600,0.0600,0.060,APPROACHING,0,155.84,80.89,-1.57,0.15584,0.08089,-0.02749,-0.04278,-0.02214,-0.00898,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.15584,0.08089,0.02749,0.04278,0.02214,0.00898,0.0100,OPTIMAL,Gurobi,0.050,0.0039,False,False,335.018,139,0.001,"[0, 0, 0, 0, 0, 0, 1, 0]",0x00000010,12.6600,1,1,0.0000,False
212,12.7200,12.7200,0.0600,0.060,APPROACHING,0,153.26,79.58,-1.61,0.15326,0.07958,-0.02818,-0.04281,-0.02158,-0.01050,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.15326,0.07958,0.02818,0.04281,0.02158,0.01050,0.0095,OPTIMAL,Gurobi,0.050,0.0035,False,False,325.202,139,0.001,"[0, 0, 0, 0, 0, 0, 1, 0]",0x00000010,12.7200,1,0,0.0000,False
213,12.7800,12.7800,0.0600,0.060,APPROACHING,0,150.70,78.27,-1.64,0.15070,0.07827,-0.02862,-0.04248,-0.02217,-0.00875,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.15070,0.07827,0.02862,0.04248,0.02217,0.00875,0.0090,OPTIMAL,Gurobi,0.050,0.0028,False,False,313.987,137,0.001,"[0, 0, 0, 0, 1, 0, 0, 0]",0x00001000,12.7800,1,2,0.0000,False
214,12.8400,12.8400,0.0600,0.060,APPROACHING,0,148.17,76.93,-1.67,0.14817,0.07693,-0.02915,-0.04212,-0.02253,-0.00921,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.14817,0.07693,0.02915,0.04212,0.02253,0.00921,0.0097,OPTIMAL,Gurobi,0.050,0.0036,False,False,305.432,139,0.001,"[0, 0, 0, 0, 1, 0, 1, 0]",0x00001010,12.8400,2,1,0.0000,False
215,12.9000,12.9000,0.0600,0.060,APPROACHING,0,145.65,75.58,-1.70,0.14565,0.07558,-0.02972,-0.04116,-0.02254,-0.00928,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.14565,0.07558,0.02972,0.04116,0.02254,0.00928,0.0096,OPTIMAL,Gurobi,0.050,0.0036,False,False,295.793,138,0.002,"[0, 0, 0, 0, 1, 0, 0, 0]",0x00001000,12.9000,1,1,0.0000,False
216,12.9600,12.9600,0.0600,0.060,APPROACHING,0,143.23,74.22,-1.73,0.14323,0.07422,-0.03020,-0.04001,-0.02250,-0.00886,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.14323,0.07422,0.03020,0.04001,0.02250,0.00886,0.0096,OPTIMAL,Gurobi,0.050,0.0032,False,False,285.968,142,0.000,"[1, 0, 0, 0, 1, 0, 0, 0]",0x10001000,12.9600,2,1,0.0000,False
217,13.0200,13.0200,0.0600,0.060,APPROACHING,0,140.86,72.89,-1.74,0.14086,0.07289,-0.03043,-0.03898,-0.02219,0.00111,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.14086,0.07289,0.03043,0.03898,0.02219,-0.00111,0.0082,OPTIMAL,Gurobi,0.050,0.0020,False,False,273.324,120,0.000,"[0, 0, 0, 0, 0, 0, 0, 0]",0x00000000,13.0200,0,2,0.0000,False
218,13.0800,13.0800,0.0600,0.060,APPROACHING,0,138.53,71.55,-1.73,0.13853,0.07155,-0.03023,-0.03859,-0.02227,0.00320,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.13853,0.07155,0.03023,0.03859,0.02227,-0.00320,0.0084,OPTIMAL,Gurobi,0.050,0.0021,False,False,265.652,125,0.000,"[0, 0, 0, 0, 0, 0, 0, 0]",0x00000000,13.0800,0,0,0.0000,False
219,13.1400,13.1400,0.0600,0.060,APPROACHING,0,136.24,70.22,-1.70,0.13624,0.07022,-0.02975,-0.03808,-0.02211,0.00880,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.13624,0.07022,0.02975,0.03808,0.02211,-0.00880,0.0080,OPTIMAL,Gurobi,0.050,0.0019,False,False,256.996,121,0.000,"[0, 0, 0, 0, 0, 0, 0, 0]",0x00000000,13.1400,0,0,0.0000,False
220,13.2000,13.2000,0.0600,0.060,APPROACHING,0,133.95,68.90,-1.67,0.13395,0.06890,-0.02920,-0.03779,-0.02201,0.01074,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.13395,0.06890,0.02920,0.03779,0.02201,-0.01074,0.0092,OPTIMAL,Gurobi,0.050,0.0027,False,False,248.201,132,0.000,"[0, 0, 0, 0, 0, 0, 0, 0]",0x00000000,13.2000,0,0,0.0000,False
221,13.2600,13.2600,0.0600,0.060,APPROACHING,0,131.70,67.58,-1.63,0.13170,0.06758,-0.02846,-0.03714,-0.02183,0.01780,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.13170,0.06758,0.02846,0.03714,0.02183,-0.01780,0.0098,OPTIMAL,Gurobi,0.050,0.0038,False,False,239.443,150,0.000,"[0, 0, 0, 1, 0, 0, 0, 0]",0x00010000,13.2600,1,1,0.0000,False
222,13.3200,13.3200,0.0600,0.060,APPROACHING,0,129.48,66.29,-1.56,0.12948,0.06629,-0.02723,-0.03699,-0.02153,0.02405,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.12948,0.06629,0.02723,0.03699,0.02153,-0.02405,0.0100,OPTIMAL,Gurobi,0.050,0.0038,False,False,234.205,146,0.005,"[0, 0, 0, 1, 0, 0, 0, 0]",0x00010000,13.3200,1,0,0.0000,False
223,13.3800,13.3800,0.0600,0.060,APPROACHING,0,127.26,65.01,-1.50,0.12726,0.06501,-0.02621,-0.03692,-0.02091,0.01043,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.12726,0.06501,0.02621,0.03692,0.02091,-0.01043,0.0080,OPTIMAL,Gurobi,0.050,0.0019,False,False,222.210,120,0.000,"[0, 0, 0, 0, 0, 0, 0, 0]",0x00000000,13.3800,0,1,0.0000,False
224,13.4400,13.4400,0.0600,0.060,APPROACHING,0,125.03,63.79,-1.48,0.12503,0.06379,-0.02577,-0.03709,-0.02021,0.00667,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.12503,0.06379,0.02577,0.03709,0.02021,-0.00667,0.0082,OPTIMAL,Gurobi,0.050,0.0020,False,False,213.450,119,0.000,"[0, 0, 0, 0, 0, 0, 0, 0]",0x00000000,13.4400,0,0,0.0000,False
225,13.5000,13.5000,0.0600,0.060,APPROACHING,0,122.80,62.57,-1.45,0.12280,0.06257,-0.02530,-0.03726,-0.01985,0.00679,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.12280,0.06257,0.02530,0.03726,0.01985,-0.00679,0.0080,OPTIMAL,Gurobi,0.050,0.0020,False,False,206.569,119,0.000,"[0, 0, 0, 0, 0, 0, 0, 0]",0x00000000,13.5000,0,0,0.0000,False
226,13.5600,13.5600,0.0600,0.060,APPROACHING,0,120.57,61.39,-1.43,0.12057,0.06139,-0.02502,-0.03694,-0.01970,0.00238,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.12057,0.06139,0.02502,0.03694,0.01970,-0.00238,0.0083,OPTIMAL,Gurobi,0.050,0.0020,False,False,198.966,119,0.000,"[0, 0, 0, 0, 0, 0, 0, 0]",0x00000000,13.5600,0,0,0.0000,False
227,13.6200,13.6200,0.0600,0.060,APPROACHING,0,118.36,60.20,-1.44,0.11836,0.06020,-0.02511,-0.03693,-0.02024,-0.00141,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.11836,0.06020,0.02511,0.03693,0.02024,0.00141,0.0087,OPTIMAL,Gurobi,0.050,0.0026,False,False,193.036,120,0.001,"[0, 0, 0, 0, 0, 0, 0, 0]",0x00000000,13.6200,0,0,0.0000,False
228,13.6800,13.6800,0.0600,0.060,APPROACHING,0,116.16,58.97,-1.46,0.11616,0.05897,-0.02548,-0.03634,-0.02046,-0.00727,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.11616,0.05897,0.02548,0.03634,0.02046,0.00727,0.0088,OPTIMAL,Gurobi,0.050,0.0027,False,False,188.143,125,0.002,"[0, 0, 0, 0, 1, 0, 0, 0]",0x00001000,13.6800,1,1,0.0000,False
229,13.7400,13.7400,0.0600,0.060,APPROACHING,0,114.00,57.77,-1.47,0.11400,0.05777,-0.02573,-0.03534,-0.01977,-0.00160,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.11400,0.05777,0.02573,0.03534,0.01977,0.00160,0.0087,OPTIMAL,Gurobi,0.050,0.0026,False,False,178.664,123,0.000,"[0, 0, 0, 0, 0, 0, 0, 0]",0x00000000,13.7400,0,1,0.0000,False
230,13.8000,13.8000,0.0600,0.060,APPROACHING,0,111.90,56.58,-1.49,0.11190,0.05658,-0.02603,-0.03466,-0.01972,-0.00999,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.11190,0.05658,0.02603,0.03466,0.01972,0.00999,0.0099,OPTIMAL,Gurobi,0.050,0.0037,False,False,175.069,136,0.001,"[0, 0, 1, 0, 1, 0, 0, 0]",0x00101000,13.8000,2,2,0.0000,False
231,13.8600,13.8600,0.0600,0.060,APPROACHING,0,109.82,55.39,-1.50,0.10982,0.05539,-0.02625,-0.03479,-0.02011,0.00110,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.10982,0.05539,0.02625,0.03479,0.02011,-0.00110,0.0082,OPTIMAL,Gurobi,0.050,0.0020,False,False,166.433,119,0.000,"[0, 0, 0, 0, 0, 0, 0, 0]",0x00000000,13.8600,0,2,0.0000,False
232,13.9200,13.9200,0.0600,0.060,APPROACHING,0,107.73,54.18,-1.49,0.10773,0.05418,-0.02602,-0.03489,-0.02004,0.00347,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.10773,0.05418,0.02602,0.03489,0.02004,-0.00347,0.0081,OPTIMAL,Gurobi,0.050,0.0020,False,False,159.054,119,0.000,"[0, 0, 0, 0, 0, 0, 0, 0]",0x00000000,13.9200,0,0,0.0000,False
233,13.9800,13.9800,0.0600,0.060,APPROACHING,0,105.64,52.99,-1.48,0.10564,0.05299,-0.02590,-0.03495,-0.01956,0.00562,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.10564,0.05299,0.02590,0.03495,0.01956,-0.00562,0.0080,OPTIMAL,Gurobi,0.050,0.0019,False,False,152.995,117,0.000,"[0, 0, 0, 0, 0, 0, 0, 0]",0x00000000,13.9800,0,0,0.0000,False
234,14.0400,14.0400,0.0600,0.060,APPROACHING,0,103.54,51.82,-1.47,0.10354,0.05182,-0.02560,-0.03499,-0.01943,0.00268,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.10354,0.05182,0.02560,0.03499,0.01943,-0.00268,0.0087,OPTIMAL,Gurobi,0.050,0.0026,False,False,148.936,119,0.000,"[0, 0, 0, 0, 0, 0, 0, 0]",0x00000000,14.0400,0,0,0.0000,False
